name,set,total,usd,usd_foil,usd_etched,release_date,year
Island,Arena New Player Experience,0.0,0.0,0.0,0.0,2018-07-14,2018
Island,MTG Arena Promos,0.0,0.0,0.0,0.0,2018-07-14,2018
Island,Commander 2018,0.28,0.28,0.0,0.0,2018-08-09,2018
Island,Guilds of Ravnica,1.02,0.55,0.47,0.0,2018-10-05,2018
Island,GRN Guild Kit,0.85,0.85,0.0,0.0,2018-11-02,2018
Island,GRN Ravnica Weekend,2.98,0.0,2.98,0.0,2018-11-09,2018
Island,Game Night,0.45,0.45,0.0,0.0,2018-11-16,2018
Island,Treasure Chest,0.0,0.0,0.0,0.0,2018-12-06,2018
Island,MagicFest 2019,0.45,0.0,0.45,0.0,2019-01-01,2019
Island,Ravnica Allegiance,2.8899999999999997,0.38,2.51,0.0,2019-01-25,2019
Island,RNA Guild Kit,0.8400000000000001,0.8400000000000001,0.0,0.0,2019-02-15,2019
Island,RNA Ravnica Weekend,4.800000000000001,0.0,4.800000000000001,0.0,2019-02-16,2019
Island,War of the Spark,1.55,0.27,1.28,0.0,2019-05-03,2019
Island,Core Set 2020,1.54,0.57,0.97,0.0,2019-07-12,2019
Island,M20 Promo Packs,1.2,0.51,0.69,0.0,2019-07-12,2019
Island,Commander 2019,0.38,0.38,0.0,0.0,2019-08-23,2019
Island,Throne of Eldraine,1.2400000000000002,0.43,0.81,0.0,2019-10-04,2019
Island,Game Night 2019,0.8200000000000001,0.8200000000000001,0.0,0.0,2019-11-15,2019
Island,MagicFest 2020,0.32,0.0,0.32,0.0,2020-01-01,2020
Island,Theros Beyond Death,5.62,2.5100000000000002,3.11,0.0,2020-01-24,2020
Island,Unsanctioned,4.3,1.6300000000000001,2.67,0.0,2020-02-29,2020
Island,Ikoria: Lair of Behemoths,0.6699999999999999,0.24,0.43000000000000005,0.0,2020-04-24,2020
Island,Core Set 2021,2.6,0.97,1.6300000000000001,0.0,2020-07-03,2020
Island,Jumpstart,1.22,1.22,0.0,0.0,2020-07-17,2020
Island,Secret Lair Drop,383.21,167.39,202.73,13.09,2020-07-31,2020
Island,Double Masters,5.1,1.73,3.37,0.0,2020-08-07,2020
Island,Amonkhet Remastered,0.0,0.0,0.0,0.0,2020-08-13,2020
Island,Arena Beginner Set,0.0,0.0,0.0,0.0,2020-08-13,2020
Island,Zendikar Rising,2.83,0.95,1.8800000000000001,0.0,2020-09-25,2020
Island,The List,0.7,0.54,0.16,0.0,2020-09-26,2020
Island,Kaladesh Remastered,0.0,0.0,0.0,0.0,2020-11-12,2020
Island,Commander Legends,0.18,0.18,0.0,0.0,2020-11-20,2020
Island,Kaldheim,1.16,0.57,0.59,0.0,2021-02-05,2021
Island,Strixhaven: School of Mages,0.42000000000000004,0.18,0.24,0.0,2021-04-23,2021
Island,Modern Horizons 2,0.8600000000000001,0.14,0.23,0.49,2021-06-18,2021
Island,Adventures in the Forgotten Realms,0.8200000000000001,0.36,0.46,0.0,2021-07-23,2021
Island,Innistrad: Midnight Hunt,1.98,0.49,1.49,0.0,2021-09-24,2021
Island,Innistrad: Crimson Vow,13.89,0.5,1.3699999999999999,12.02,2021-11-19,2021
Island,Kamigawa: Neon Dynasty,9.82,3.7,6.12,0.0,2022-02-18,2022
Island,Streets of New Capenna,1.84,0.72,1.12,0.0,2022-04-29,2022
Island,Commander Legends: Battle for Baldur's Gate,0.63,0.35,0.28,0.0,2022-06-10,2022
Island,Alchemy Horizons: Baldur's Gate,0.0,0.0,0.0,0.0,2022-07-07,2022
Island,Dominaria United,3.46,1.46,2.0,0.0,2022-09-09,2022
Island,Unfinity,18.59,2.52,16.07,0.0,2022-10-07,2022
Island,"Warhammer 40,000 Commander",0.75,0.22,0.53,0.0,2022-10-07,2022
Island,Game Night: Free-for-All,0.4,0.4,0.0,0.0,2022-10-14,2022
Island,The Brothers' War,2.2,0.98,1.22,0.0,2022-11-18,2022
Island,The Brothers' War Commander,0.19,0.19,0.0,0.0,2022-11-18,2022
Island,Jumpstart 2022,0.2,0.2,0.0,0.0,2022-12-02,2022
Island,Starter Commander Decks,0.25,0.25,0.0,0.0,2022-12-02,2022
Island,Judge Gift Cards 2023,40.87,0.0,40.87,0.0,2023-01-01,2023
Island,Dominaria Remastered,2.9,0.62,2.2800000000000002,0.0,2023-01-13,2023
Island,Phyrexia: All Will Be One,6.67,0.9300000000000002,5.74,0.0,2023-02-03,2023
Island,Shadows over Innistrad Remastered,0.0,0.0,0.0,0.0,2023-03-21,2023
Island,March of the Machine,1.08,0.38,0.7,0.0,2023-04-21,2023
Island,The Lord of the Rings: Tales of Middle-earth,4.55,0.87,3.6799999999999997,0.0,2023-06-23,2023
Island,Commander Masters,2.96,1.25,1.71,0.0,2023-08-04,2023
Island,Wilds of Eldraine,1.56,0.41000000000000003,1.15,0.0,2023-09-08,2023
Island,Doctor Who,4.57,0.16,4.41,0.0,2023-10-13,2023
Island,The Lost Caverns of Ixalan,1.54,0.72,0.8200000000000001,0.0,2023-11-17,2023
Island,Murders at Karlov Manor,0.78,0.33,0.45,0.0,2024-02-09,2024
Island,MKM Standard Showdown,0.0,0.0,0.0,0.0,2024-02-10,2024
Island,Ravnica: Clue Edition,0.44,0.44,0.0,0.0,2024-02-23,2024
Island,Fallout,10.45,0.29000000000000004,10.16,0.0,2024-03-08,2024
Island,Outlaws of Thunder Junction,0.8300000000000001,0.39,0.44000000000000006,0.0,2024-04-19,2024
Island,Modern Horizons 3,1.34,0.27,1.0699999999999998,0.0,2024-06-14,2024
Island,Assassin's Creed,3.5,1.17,2.33,0.0,2024-07-05,2024
Island,Bloomburrow,4.18,1.3699999999999999,2.8099999999999996,0.0,2024-08-02,2024
Island,Duskmourn: House of Horror,1.16,0.44,0.72,0.0,2024-09-27,2024
Swamp,Limited Edition Alpha,119.35,119.35,0.0,0.0,1993-08-05,1993
Swamp,Limited Edition Beta,91.6,91.6,0.0,0.0,1993-10-04,1993
Swamp,Unlimited Edition,8.73,8.73,0.0,0.0,1993-12-01,1993
Swamp,Foreign Black Border,12.96,12.96,0.0,0.0,1994-04-11,1994
Swamp,Revised Edition,1.79,1.79,0.0,0.0,1994-04-11,1994
Swamp,Summer Magic / Edgar,1.25,1.25,0.0,0.0,1994-06-21,1994
Swamp,Fourth Edition,1.88,1.88,0.0,0.0,1995-04-01,1995
Swamp,Fourth Edition Foreign Black Border,13.11,13.11,0.0,0.0,1995-04-01,1995
Swamp,Ice Age,1.69,1.69,0.0,0.0,1995-06-03,1995
Swamp,Rivals Quick Start Set,0.0,0.0,0.0,0.0,1996-07-01,1996
Swamp,Arena League 1996,15.87,15.87,0.0,0.0,1996-08-02,1996
Swamp,Mirage,5.13,5.13,0.0,0.0,1996-10-08,1996
Swamp,Introductory Two-Player Set,0.0,0.0,0.0,0.0,1996-12-31,1996
Swamp,Fifth Edition,1.78,1.78,0.0,0.0,1997-03-24,1997
Swamp,Portal,8.280000000000001,8.280000000000001,0.0,0.0,1997-05-01,1997
Swamp,Tempest,1.92,1.92,0.0,0.0,1997-10-14,1997
Swamp,Portal Second Age,6.33,6.33,0.0,0.0,1998-06-24,1998
Swamp,Unglued,7.98,7.98,0.0,0.0,1998-08-11,1998
Swamp,Asia Pacific Land Program,79.52,79.52,0.0,0.0,1998-09-01,1998
Swamp,Urza's Saga,1.93,1.93,0.0,0.0,1998-10-12,1998
Swamp,Anthologies,0.8,0.8,0.0,0.0,1998-11-01,1998
Swamp,Arena League 1999,26.42,0.0,26.42,0.0,1999-01-01,1999
Swamp,Classic Sixth Edition,2.21,2.21,0.0,0.0,1999-04-21,1999
Swamp,Portal Three Kingdoms,11.879999999999999,11.879999999999999,0.0,0.0,1999-05-01,1999
Swamp,Starter 1999,1.54,1.54,0.0,0.0,1999-07-01,1999
Swamp,Guru,989.95,989.95,0.0,0.0,1999-07-12,1999
Swamp,Mercadian Masques,15.5,1.77,13.73,0.0,1999-10-04,1999
Swamp,Battle Royale Box Set,2.77,2.77,0.0,0.0,1999-11-12,1999
Swamp,Arena League 2000,9.14,0.0,9.14,0.0,2000-01-01,2000
Swamp,European Land Program,63.63,63.63,0.0,0.0,2000-02-05,2000
Swamp,Beatdown Box Set,1.27,1.27,0.0,0.0,2000-10-01,2000
Swamp,Invasion,17.48,2.33,15.15,0.0,2000-10-02,2000
Swamp,Arena League 2001,22.49,0.0,22.49,0.0,2001-01-01,2001
Swamp,Seventh Edition,57.72,2.68,55.04,0.0,2001-04-11,2001
Swamp,Odyssey,18.439999999999998,2.62,15.82,0.0,2001-10-01,2001
Swamp,Deckmasters,0.89,0.89,0.0,0.0,2001-12-01,2001
Swamp,Onslaught,21.54,4.58,16.96,0.0,2002-10-07,2002
Swamp,Arena League 2003,27.5,27.5,0.0,0.0,2003-01-01,2003
Swamp,Eighth Edition,11.29,2.25,9.04,0.0,2003-07-28,2003
Swamp,Mirrodin,5.0,0.99,4.01,0.0,2003-10-02,2003
Swamp,Magic Online Promos,0.0,0.0,0.0,0.0,2003-12-31,2003
Swamp,Arena League 2004,5.01,5.01,0.0,0.0,2004-01-01,2004
Swamp,Champions of Kamigawa,5.71,1.98,3.73,0.0,2004-10-01,2004
Swamp,Unhinged,40.52,7.95,32.57,0.0,2004-11-19,2004
Swamp,Arena League 2005,4.37,4.37,0.0,0.0,2005-01-01,2005
Swamp,Magic Premiere Shop 2005,69.66,0.0,69.66,0.0,2005-01-01,2005
Swamp,Ninth Edition,8.71,1.99,6.72,0.0,2005-07-29,2005
Swamp,Salvat 2005,0.0,0.0,0.0,0.0,2005-08-22,2005
Swamp,Ravnica: City of Guilds,3.23,1.22,2.01,0.0,2005-10-07,2005
Swamp,Arena League 2006,2.17,2.17,0.0,0.0,2006-01-01,2006
Swamp,Hachette UK,0.0,0.0,0.0,0.0,2006-01-01,2006
Swamp,Magic Premiere Shop 2006,13.26,0.0,13.26,0.0,2006-01-01,2006
Swamp,Coldsnap Theme Decks,0.6,0.6,0.0,0.0,2006-07-21,2006
Swamp,Time Spiral,3.19,0.84,2.35,0.0,2006-10-06,2006
Swamp,Magic Premiere Shop 2007,15.63,2.65,12.98,0.0,2007-01-01,2007
Swamp,Tenth Edition,3.79,1.69,2.1,0.0,2007-07-13,2007
Swamp,Masters Edition,0.0,0.0,0.0,0.0,2007-09-10,2007
Swamp,Lorwyn,25.089999999999996,3.2199999999999998,21.869999999999997,0.0,2007-10-12,2007
Swamp,Magic Premiere Shop 2008,8.85,2.26,6.59,0.0,2008-01-01,2008
Swamp,Shadowmoor,8.13,1.1,7.03,0.0,2008-05-02,2008
Swamp,Shards of Alara,9.559999999999999,1.17,8.39,0.0,2008-10-03,2008
Swamp,Magic Premiere Shop 2009,4.77,2.03,2.74,0.0,2009-01-01,2009
Swamp,Duel Decks: Divine vs. Demonic,1.27,1.27,0.0,0.0,2009-04-10,2009
Swamp,Magic 2010,2.3499999999999996,0.51,1.8399999999999999,0.0,2009-07-17,2009
Swamp,Planechase,1.09,1.09,0.0,0.0,2009-09-04,2009
Swamp,Masters Edition III,0.0,0.0,0.0,0.0,2009-09-07,2009
Swamp,Zendikar,28.48,2.73,25.75,0.0,2009-10-02,2009
Swamp,Duel Decks: Garruk vs. Liliana,0.9299999999999999,0.9299999999999999,0.0,0.0,2009-10-30,2009
Swamp,Premium Deck Series: Slivers,0.39,0.0,0.39,0.0,2009-11-20,2009
Swamp,Magic Premiere Shop 2010,9.49,1.71,7.78,0.0,2010-01-01,2010
Swamp,Duel Decks: Phyrexia vs. the Coalition,1.3900000000000001,1.3900000000000001,0.0,0.0,2010-03-19,2010
Swamp,Rise of the Eldrazi,15.46,1.12,14.34,0.0,2010-04-23,2010
Swamp,Duels of the Planeswalkers,1.1400000000000001,1.1400000000000001,0.0,0.0,2010-06-04,2010
Swamp,Archenemy,1.6600000000000001,1.6600000000000001,0.0,0.0,2010-06-18,2010
Swamp,Magic 2011,3.92,0.48,3.44,0.0,2010-07-16,2010
Swamp,Scars of Mirrodin,7.68,0.67,7.01,0.0,2010-10-01,2010
Swamp,Magic Online Theme Decks,0.0,0.0,0.0,0.0,2010-11-08,2010
Swamp,Magic Premiere Shop 2011,3.79,1.12,2.67,0.0,2011-01-01,2011
Swamp,Salvat 2011,14.99,14.99,0.0,0.0,2011-01-01,2011
Swamp,Mirrodin Besieged,5.359999999999999,0.35,5.01,0.0,2011-02-04,2011
Swamp,New Phyrexia,17.54,0.56,16.98,0.0,2011-05-13,2011
Swamp,Duel Decks: Mirrodin Pure vs. New Phyrexia,0.0,0.0,0.0,0.0,2011-05-14,2011
Swamp,Commander 2011,0.55,0.55,0.0,0.0,2011-06-17,2011
Swamp,Magic 2012,2.03,0.44,1.59,0.0,2011-07-15,2011
Swamp,Duel Decks: Ajani vs. Nicol Bolas,0.30000000000000004,0.30000000000000004,0.0,0.0,2011-09-02,2011
Swamp,Innistrad,6.4399999999999995,0.8400000000000001,5.6000000000000005,0.0,2011-09-30,2011
Swamp,Premium Deck Series: Graveborn,0.88,0.0,0.88,0.0,2011-11-18,2011
Swamp,Avacyn Restored,4.84,0.42,4.42,0.0,2012-05-04,2012
Swamp,Planechase 2012,0.83,0.83,0.0,0.0,2012-06-01,2012
Swamp,Magic 2013,2.76,0.54,2.2199999999999998,0.0,2012-07-13,2012
Swamp,Duel Decks: Izzet vs. Golgari,0.47,0.47,0.0,0.0,2012-09-07,2012
Swamp,Return to Ravnica,2.61,0.63,1.98,0.0,2012-10-05,2012
Swamp,Duel Decks: Sorin vs. Tibalt,0.8400000000000001,0.8400000000000001,0.0,0.0,2013-03-15,2013
Swamp,Magic 2014,2.6399999999999997,0.35000000000000003,2.29,0.0,2013-07-19,2013
Swamp,Theros,2.5999999999999996,0.28,2.32,0.0,2013-09-27,2013
Swamp,Commander 2013,0.39,0.39,0.0,0.0,2013-11-01,2013
Swamp,Judge Gift Cards 2014,57.25,0.0,57.25,0.0,2014-01-01,2014
Swamp,Duel Decks: Jace vs. Vraska,0.65,0.65,0.0,0.0,2014-03-14,2014
Swamp,Modern Event Deck 2014,0.77,0.77,0.0,0.0,2014-05-30,2014
Swamp,Magic 2015,2.32,0.44,1.88,0.0,2014-07-18,2014
Swamp,Duel Decks: Speed vs. Cunning,0.45,0.45,0.0,0.0,2014-09-05,2014
Swamp,Khans of Tarkir,1.62,0.35,1.27,0.0,2014-09-26,2014
Swamp,Commander 2014,0.71,0.71,0.0,0.0,2014-11-07,2014
Swamp,Duel Decks Anthology: Divine vs. Demonic,0.69,0.69,0.0,0.0,2014-12-05,2014
Swamp,Duel Decks Anthology: Garruk vs. Liliana,1.81,1.81,0.0,0.0,2014-12-05,2014
Swamp,Fate Reforged,1.08,0.13,0.95,0.0,2015-01-23,2015
Swamp,Dragons of Tarkir,1.8800000000000001,0.32,1.56,0.0,2015-03-27,2015
Swamp,Tempest Remastered,0.0,0.0,0.0,0.0,2015-05-06,2015
Swamp,Magic Origins,2.5,0.44,2.06,0.0,2015-07-17,2015
Swamp,Duel Decks: Zendikar vs. Eldrazi,0.37,0.37,0.0,0.0,2015-08-28,2015
Swamp,Battle for Zendikar,7.66,1.84,5.82,0.0,2015-10-02,2015
Swamp,Commander 2015,0.8500000000000001,0.8500000000000001,0.0,0.0,2015-11-13,2015
Swamp,Duel Decks: Blessed vs. Cursed,0.42000000000000004,0.42000000000000004,0.0,0.0,2016-02-26,2016
Swamp,Shadows over Innistrad,1.73,0.34,1.3900000000000001,0.0,2016-04-08,2016
Swamp,Duel Decks: Nissa vs. Ob Nixilis,0.51,0.51,0.0,0.0,2016-09-02,2016
Swamp,Kaladesh,1.6400000000000001,0.23,1.41,0.0,2016-09-30,2016
Swamp,Commander 2016,0.8,0.8,0.0,0.0,2016-11-11,2016
Swamp,Planechase Anthology,1.41,1.41,0.0,0.0,2016-11-25,2016
Swamp,Amonkhet,3.84,0.55,3.29,0.0,2017-04-28,2017
Swamp,Commander Anthology,1.81,1.81,0.0,0.0,2017-06-09,2017
Swamp,Archenemy: Nicol Bolas,0.49,0.49,0.0,0.0,2017-06-16,2017
Swamp,Hour of Devastation,3.48,0.49,2.9899999999999998,0.0,2017-07-14,2017
Swamp,Commander 2017,0.9299999999999999,0.9299999999999999,0.0,0.0,2017-08-25,2017
Swamp,Ixalan,2.57,0.4,2.17,0.0,2017-09-29,2017
Swamp,XLN Standard Showdown,1.41,0.0,1.41,0.0,2017-09-29,2017
Swamp,2017 Gift Pack,0.7,0.0,0.7,0.0,2017-10-20,2017
Swamp,Unstable,44.95,5.1,39.85,0.0,2017-12-08,2017
Swamp,Rivals of Ixalan,1.61,0.53,1.08,0.0,2018-01-19,2018
Swamp,Dominaria,1.97,0.45,1.52,0.0,2018-04-27,2018
Swamp,Battlebond,1.6400000000000001,0.61,1.03,0.0,2018-06-08,2018
Swamp,Commander Anthology Volume II,3.75,3.75,0.0,0.0,2018-06-08,2018
Swamp,Grand Prix Promos,3.06,0.0,3.06,0.0,2018-06-14,2018
Swamp,Core Set 2019,0.9400000000000001,0.3,0.64,0.0,2018-07-13,2018
Swamp,M19 Standard Showdown,0.55,0.0,0.55,0.0,2018-07-13,2018
Swamp,Arena New Player Experience,0.0,0.0,0.0,0.0,2018-07-14,2018
Swamp,MTG Arena Promos,0.0,0.0,0.0,0.0,2018-07-14,2018
Swamp,Commander 2018,0.59,0.59,0.0,0.0,2018-08-09,2018
Swamp,Guilds of Ravnica,1.19,0.7,0.49,0.0,2018-10-05,2018
Swamp,GRN Guild Kit,0.76,0.76,0.0,0.0,2018-11-02,2018
Swamp,GRN Ravnica Weekend,1.6099999999999999,0.0,1.6099999999999999,0.0,2018-11-09,2018
Swamp,Game Night,0.32999999999999996,0.32999999999999996,0.0,0.0,2018-11-16,2018
Swamp,MagicFest 2019,0.5,0.0,0.5,0.0,2019-01-01,2019
Swamp,Ravnica Allegiance,1.12,0.59,0.53,0.0,2019-01-25,2019
Swamp,RNA Guild Kit,1.6,1.6,0.0,0.0,2019-02-15,2019
Swamp,RNA Ravnica Weekend,8.51,0.0,8.51,0.0,2019-02-16,2019
Swamp,War of the Spark,2.21,0.22999999999999998,1.98,0.0,2019-05-03,2019
Swamp,Core Set 2020,2.7399999999999998,0.71,2.03,0.0,2019-07-12,2019
Swamp,M20 Promo Packs,1.6700000000000002,0.56,1.11,0.0,2019-07-12,2019
Swamp,Commander 2019,0.23,0.23,0.0,0.0,2019-08-23,2019
Swamp,Throne of Eldraine,1.46,0.54,0.92,0.0,2019-10-04,2019
Swamp,Game Night 2019,2.0300000000000002,2.0300000000000002,0.0,0.0,2019-11-15,2019
Swamp,MagicFest 2020,0.51,0.0,0.51,0.0,2020-01-01,2020
Swamp,Theros Beyond Death,4.24,1.61,2.63,0.0,2020-01-24,2020
Swamp,Unsanctioned,7.58,3.1900000000000004,4.39,0.0,2020-02-29,2020
Swamp,Ikoria: Lair of Behemoths,2.7199999999999998,1.27,1.4500000000000002,0.0,2020-04-24,2020
Swamp,Core Set 2021,3.41,1.23,2.1799999999999997,0.0,2020-07-03,2020
Swamp,Jumpstart,3.01,3.01,0.0,0.0,2020-07-17,2020
Swamp,Secret Lair Drop,446.12,195.92,231.99,18.21,2020-07-31,2020
Swamp,Double Masters,6.88,2.71,4.17,0.0,2020-08-07,2020
Swamp,Amonkhet Remastered,0.0,0.0,0.0,0.0,2020-08-13,2020
Swamp,Arena Beginner Set,0.0,0.0,0.0,0.0,2020-08-13,2020
Swamp,Zendikar Rising,2.65,1.31,1.3399999999999999,0.0,2020-09-25,2020
Swamp,The List,0.15,0.15,0.0,0.0,2020-09-26,2020
Swamp,Kaladesh Remastered,0.0,0.0,0.0,0.0,2020-11-12,2020
Swamp,Kaldheim,2.04,1.42,0.62,0.0,2021-02-05,2021
Swamp,Strixhaven: School of Mages,0.45999999999999996,0.2,0.26,0.0,2021-04-23,2021
Swamp,Modern Horizons 2,1.01,0.16,0.23,0.62,2021-06-18,2021
Swamp,Adventures in the Forgotten Realms,0.92,0.33,0.59,0.0,2021-07-23,2021
Swamp,Innistrad: Midnight Hunt,4.0,1.2999999999999998,2.7,0.0,2021-09-24,2021
Swamp,Innistrad: Crimson Vow,24.22,1.03,2.46,20.73,2021-11-19,2021
Swamp,Kamigawa: Neon Dynasty,14.21,6.57,7.64,0.0,2022-02-18,2022
Swamp,Streets of New Capenna,2.37,1.11,1.26,0.0,2022-04-29,2022
Swamp,Commander Legends: Battle for Baldur's Gate,0.68,0.36,0.32,0.0,2022-06-10,2022
Swamp,Alchemy Horizons: Baldur's Gate,0.0,0.0,0.0,0.0,2022-07-07,2022
Swamp,Dominaria United,3.5,1.57,1.93,0.0,2022-09-09,2022
Swamp,Unfinity,22.259999999999998,2.96,19.299999999999997,0.0,2022-10-07,2022
Swamp,"Warhammer 40,000 Commander",1.8,0.45999999999999996,1.3399999999999999,0.0,2022-10-07,2022
Swamp,Game Night: Free-for-All,0.26,0.26,0.0,0.0,2022-10-14,2022
Swamp,The Brothers' War,1.6400000000000001,0.75,0.89,0.0,2022-11-18,2022
Swamp,The Brothers' War Commander,0.25,0.25,0.0,0.0,2022-11-18,2022
Swamp,Jumpstart 2022,0.19,0.19,0.0,0.0,2022-12-02,2022
Swamp,Starter Commander Decks,0.35,0.35,0.0,0.0,2022-12-02,2022
Swamp,Judge Gift Cards 2023,33.18,0.0,33.18,0.0,2023-01-01,2023
Swamp,Dominaria Remastered,1.8,0.44,1.3599999999999999,0.0,2023-01-13,2023
Swamp,Phyrexia: All Will Be One,15.39,2.08,13.31,0.0,2023-02-03,2023
Swamp,Shadows over Innistrad Remastered,0.0,0.0,0.0,0.0,2023-03-21,2023
Swamp,March of the Machine,3.64,1.3800000000000001,2.2600000000000002,0.0,2023-04-21,2023
Swamp,The Lord of the Rings: Tales of Middle-earth,5.19,1.13,4.0600000000000005,0.0,2023-06-23,2023
Swamp,Commander Masters,6.04,2.2399999999999998,3.8,0.0,2023-08-04,2023
Swamp,Wilds of Eldraine,1.5799999999999998,0.7,0.88,0.0,2023-09-08,2023
Swamp,Doctor Who,1.6300000000000001,0.42000000000000004,1.21,0.0,2023-10-13,2023
Swamp,The Lost Caverns of Ixalan,1.09,0.51,0.5800000000000001,0.0,2023-11-17,2023
Swamp,Murders at Karlov Manor,0.95,0.4,0.55,0.0,2024-02-09,2024
Swamp,MKM Standard Showdown,0.0,0.0,0.0,0.0,2024-02-10,2024
Swamp,Ravnica: Clue Edition,0.51,0.51,0.0,0.0,2024-02-23,2024
Swamp,Fallout,11.86,0.5,11.36,0.0,2024-03-08,2024
Swamp,Outlaws of Thunder Junction,1.01,0.51,0.5,0.0,2024-04-19,2024
Swamp,Modern Horizons 3,1.8,0.32,1.48,0.0,2024-06-14,2024
Swamp,Assassin's Creed,1.87,0.78,1.09,0.0,2024-07-05,2024
Swamp,Bloomburrow,5.15,1.5,3.6500000000000004,0.0,2024-08-02,2024
Swamp,Duskmourn: House of Horror,1.6,0.64,0.96,0.0,2024-09-27,2024
Swamp,Foundations,0.0,0.0,0.0,0.0,2024-11-15,2024
Mountain,Limited Edition Alpha,108.19999999999999,108.19999999999999,0.0,0.0,1993-08-05,1993
Mountain,Limited Edition Beta,62.03,62.03,0.0,0.0,1993-10-04,1993
Mountain,Unlimited Edition,6.68,6.68,0.0,0.0,1993-12-01,1993
Mountain,Arabian Nights,261.42,261.42,0.0,0.0,1993-12-17,1993
Mountain,Foreign Black Border,9.47,9.47,0.0,0.0,1994-04-11,1994
Mountain,Revised Edition,1.31,1.31,0.0,0.0,1994-04-11,1994
Mountain,Summer Magic / Edgar,0.0,0.0,0.0,0.0,1994-06-21,1994
Mountain,Fourth Edition,1.95,1.95,0.0,0.0,1995-04-01,1995
Mountain,Fourth Edition Foreign Black Border,10.08,10.08,0.0,0.0,1995-04-01,1995
Mountain,Ice Age,2.2,2.2,0.0,0.0,1995-06-03,1995
Mountain,Rivals Quick Start Set,0.0,0.0,0.0,0.0,1996-07-01,1996
Mountain,Arena League 1996,9.34,9.34,0.0,0.0,1996-08-02,1996
Mountain,Mirage,3.2800000000000002,3.2800000000000002,0.0,0.0,1996-10-08,1996
Mountain,Introductory Two-Player Set,0.0,0.0,0.0,0.0,1996-12-31,1996
Mountain,Fifth Edition,2.54,2.54,0.0,0.0,1997-03-24,1997
Mountain,Portal,4.88,4.88,0.0,0.0,1997-05-01,1997
Mountain,Tempest,2.51,2.51,0.0,0.0,1997-10-14,1997
Mountain,Portal Second Age,6.47,6.47,0.0,0.0,1998-06-24,1998
Mountain,Unglued,6.73,6.73,0.0,0.0,1998-08-11,1998
Mountain,Asia Pacific Land Program,101.05000000000001,101.05000000000001,0.0,0.0,1998-09-01,1998
Mountain,Urza's Saga,2.66,2.66,0.0,0.0,1998-10-12,1998
Mountain,Anthologies,1.82,1.82,0.0,0.0,1998-11-01,1998
Mountain,Arena League 1999,28.06,0.0,28.06,0.0,1999-01-01,1999
Mountain,Classic Sixth Edition,1.95,1.95,0.0,0.0,1999-04-21,1999
Mountain,Portal Three Kingdoms,44.19,44.19,0.0,0.0,1999-05-01,1999
Mountain,Starter 1999,1.57,1.57,0.0,0.0,1999-07-01,1999
Mountain,Guru,499.0,499.0,0.0,0.0,1999-07-12,1999
Mountain,Mercadian Masques,16.0,2.16,13.84,0.0,1999-10-04,1999
Mountain,Battle Royale Box Set,12.07,12.07,0.0,0.0,1999-11-12,1999
Mountain,Arena League 2000,10.96,0.0,10.96,0.0,2000-01-01,2000
Mountain,European Land Program,45.97,45.97,0.0,0.0,2000-02-05,2000
Mountain,Beatdown Box Set,1.67,1.67,0.0,0.0,2000-10-01,2000
Mountain,Invasion,14.6,1.54,13.06,0.0,2000-10-02,2000
Mountain,Arena League 2001,13.44,0.0,13.44,0.0,2001-01-01,2001
Mountain,Seventh Edition,47.7,1.19,46.51,0.0,2001-04-11,2001
Mountain,Odyssey,26.04,3.5999999999999996,22.44,0.0,2001-10-01,2001
Mountain,Deckmasters,1.5699999999999998,1.5699999999999998,0.0,0.0,2001-12-01,2001
Mountain,Onslaught,14.0,2.6,11.4,0.0,2002-10-07,2002
Mountain,Arena League 2003,18.17,18.17,0.0,0.0,2003-01-01,2003
Mountain,Eighth Edition,10.24,2.29,7.949999999999999,0.0,2003-07-28,2003
Mountain,Mirrodin,3.21,1.1,2.11,0.0,2003-10-02,2003
Mountain,Magic Online Promos,0.0,0.0,0.0,0.0,2003-12-31,2003
Mountain,Arena League 2004,2.35,2.35,0.0,0.0,2004-01-01,2004
Mountain,Champions of Kamigawa,9.280000000000001,1.84,7.44,0.0,2004-10-01,2004
Mountain,Unhinged,26.919999999999998,6.52,20.4,0.0,2004-11-19,2004
Mountain,Arena League 2005,12.42,12.42,0.0,0.0,2005-01-01,2005
Mountain,Magic Premiere Shop 2005,61.8,0.0,61.8,0.0,2005-01-01,2005
Mountain,Ninth Edition,6.3,1.8599999999999999,4.4399999999999995,0.0,2005-07-29,2005
Mountain,Salvat 2005,0.0,0.0,0.0,0.0,2005-08-22,2005
Mountain,Ravnica: City of Guilds,2.91,1.18,1.73,0.0,2005-10-07,2005
Mountain,Arena League 2006,1.94,1.94,0.0,0.0,2006-01-01,2006
Mountain,Magic Premiere Shop 2006,18.65,0.0,18.65,0.0,2006-01-01,2006
Mountain,Coldsnap Theme Decks,1.5,1.5,0.0,0.0,2006-07-21,2006
Mountain,Time Spiral,2.9,0.78,2.12,0.0,2006-10-06,2006
Mountain,Magic Premiere Shop 2007,5.7,2.02,3.68,0.0,2007-01-01,2007
Mountain,Tenth Edition,3.42,1.1099999999999999,2.31,0.0,2007-07-13,2007
Mountain,Masters Edition,0.0,0.0,0.0,0.0,2007-09-10,2007
Mountain,Lorwyn,4.779999999999999,1.73,3.05,0.0,2007-10-12,2007
